definition_version,evaluation_git_sha,inventory_hash,dataset_policy_hash,config_hash,checkpoint_role,artifact_key,formula_id,reporting_tier,direction,fit_split,query_split,transform,detector,ood_dataset,ood_group,class_index,statistic,quantile_probability,sample_count,role,optimizer,lr,weight_decay,mean,sample_sd_ddof1,formatted,seed0,seed1,seed2
metric_contract_v1.2,c38b09694be88aa74de0741b39e9d3ba0d6ff61a,35a1a66f78dfd6255c4d804586ee6863969be78d21acec5cd0ccf00476ddaa5c,f80984d28ef9a7550633fb3aea514f783f3db1fa655a6d3f49850b10857e6afc,61d7d1f20bc593cc2d106f24f0343084f56f811c8ebc63c856eaced34c50b65f,last,id/nll_raw,ID-2,primary,down,,id_test,raw_logits,,,,,,,10000,C1,adamw,0.003,0.1,0.3106398180535173,0.0052292394475314755,0.310640 ± 0.005229,0.3117827976326212,0.30493362832522186,0.31520302820270896
metric_contract_v1.2,c38b09694be88aa74de0741b39e9d3ba0d6ff61a,35a1a66f78dfd6255c4d804586ee6863969be78d21acec5cd0ccf00476ddaa5c,f80984d28ef9a7550633fb3aea514f783f3db1fa655a6d3f49850b10857e6afc,61d7d1f20bc593cc2d106f24f0343084f56f811c8ebc63c856eaced34c50b65f,last,id/nll_ts,ID-4,control,down,id_validation,id_test,temperature_scaled_logits,,,,,,,10000,C1,adamw,0.003,0.1,0.15773442784959327,0.001576524366959416,0.157734 ± 0.001577,0.15882577160078745,0.1559269494546899,0.1584505624933025
metric_contract_v1.2,c38b09694be88aa74de0741b39e9d3ba0d6ff61a,35a1a66f78dfd6255c4d804586ee6863969be78d21acec5cd0ccf00476ddaa5c,f80984d28ef9a7550633fb3aea514f783f3db1fa655a6d3f49850b10857e6afc,61d7d1f20bc593cc2d106f24f0343084f56f811c8ebc63c856eaced34c50b65f,last,id/temperature,ID-4,control,descriptive,id_validation,id_test,temperature_scaled_logits,,,,,,,10000,C1,adamw,0.003,0.1,2.7972286952054373,0.04885173905160751,2.797229 ± 0.048852,2.844149012812937,2.7466511018793205,2.8008859709240546
metric_contract_v1.2,c38b09694be88aa74de0741b39e9d3ba0d6ff61a,35a1a66f78dfd6255c4d804586ee6863969be78d21acec5cd0ccf00476ddaa5c,f80984d28ef9a7550633fb3aea514f783f3db1fa655a6d3f49850b10857e6afc,86af0abedd46c2a0c8eddb4fea4739037bd2bfd7259cc44a9b8303088bfee3b9,last,id/accuracy,ID-1,primary,up,,id_test,raw_logits,,,,,,,10000,C2,sgd,0.3,0.0001,0.9510666666666667,0.0024214320831551636,0.951067 ± 0.002421,0.9528,0.9521,0.9483
metric_contract_v1.2,c38b09694be88aa74de0741b39e9d3ba0d6ff61a,35a1a66f78dfd6255c4d804586ee6863969be78d21acec5cd0ccf00476ddaa5c,f80984d28ef9a7550633fb3aea514f783f3db1fa655a6d3f49850b10857e6afc,86af0abedd46c2a0c8eddb4fea4739037bd2bfd7259cc44a9b8303088bfee3b9,last,id/augrc_msp_raw,ID-6,primary,down,,id_test,raw_logits,,,,,,,10000,C2,sgd,0.3,0.0001,0.004020176666666667,0.00031069433855210267,0.004020 ± 0.000311,0.00382844,0.003853445000000009,0.004378644999999991
metric_contract_v1.2,c38b09694be88aa74de0741b39e9d3ba0d6ff61a,35a1a66f78dfd6255c4d804586ee6863969be78d21acec5cd0ccf00476ddaa5c,f80984d28ef9a7550633fb3aea514f783f3db1fa655a6d3f49850b10857e6afc,86af0abedd46c2a0c8eddb4fea4739037bd2bfd7259cc44a9b8303088bfee3b9,last,id/aurc_msp_raw,ID-7,appendix,down,,id_test,raw_logits,,,,,,,10000,C2,sgd,0.3,0.0001,0.004705901088347509,0.0004612539171712903,0.004706 ± 0.000461,0.004368780468452827,0.004517365554245627,0.005231557242344076
metric_contract_v1.2,c38b09694be88aa74de0741b39e9d3ba0d6ff61a,35a1a66f78dfd6255c4d804586ee6863969be78d21acec5cd0ccf00476ddaa5c,f80984d28ef9a7550633fb3aea514f783f3db1fa655a6d3f49850b10857e6afc,86af0abedd46c2a0c8eddb4fea4739037bd2bfd7259cc44a9b8303088bfee3b9,last,id/ece_raw_m10,ID-3,appendix,down,,id_test,raw_logits,,,,,,,10000,C2,sgd,0.3,0.0001,0.03236063093056645,0.001410220136928541,0.032361 ± 0.001410,0.03148414491574842,0.03161036645631198,0.03398738141963894
metric_contract_v1.2,c38b09694be88aa74de0741b39e9d3ba0d6ff61a,35a1a66f78dfd6255c4d804586ee6863969be78d21acec5cd0ccf00476ddaa5c,f80984d28ef9a7550633fb3aea514f783f3db1fa655a6d3f49850b10857e6afc,86af0abedd46c2a0c8eddb4fea4739037bd2bfd7259cc44a9b8303088bfee3b9,last,id/ece_raw_m15,ID-3,primary,down,,id_test,raw_logits,,,,,,,10000,C2,sgd,0.3,0.0001,0.032361179613765396,0.001408335695167074,0.032361 ± 0.001408,0.03154488571662892,0.03155127170502833,0.03398738141963893
metric_contract_v1.2,c38b09694be88aa74de0741b39e9d3ba0d6ff61a,35a1a66f78dfd6255c4d804586ee6863969be78d21acec5cd0ccf00476ddaa5c,f80984d28ef9a7550633fb3aea514f783f3db1fa655a6d3f49850b10857e6afc,86af0abedd46c2a0c8eddb4fea4739037bd2bfd7259cc44a9b8303088bfee3b9,last,id/ece_raw_m30,ID-3,appendix,down,,id_test,raw_logits,,,,,,,10000,C2,sgd,0.3,0.0001,0.03253140994309713,0.0012665610729073041,0.032531 ± 0.001267,0.031683894936332335,0.03192295347332017,0.033987381419638904
metric_contract_v1.2,c38b09694be88aa74de0741b39e9d3ba0d6ff61a,35a1a66f78dfd6255c4d804586ee6863969be78d21acec5cd0ccf00476ddaa5c,f80984d28ef9a7550633fb3aea514f783f3db1fa655a6d3f49850b10857e6afc,86af0abedd46c2a0c8eddb4fea4739037bd2bfd7259cc44a9b8303088bfee3b9,last,id/ece_ts_m15,ID-4,control,down,id_validation,id_test,temperature_scaled_logits,,,,,,,10000,C2,sgd,0.3,0.0001,0.006309227883934882,0.001524757580144856,0.006309 ± 0.001525,0.007627701902690258,0.006660488462188894,0.004639493286925495
